id,datetime,created_at,text
982272772645699588,2018-04-06 15:04:13,06-04-2018 15:04:13,"Logo mais, às 15h30, farei uma coletiva de imprensa sobre minha decisão de permanecer ou não à frente do Ministério da Fazenda."
981533207458918400,2018-04-04 14:05:27,04-04-2018 14:05:27,"Oficialmente filiado ao MDB, Movimento Democrático Brasileiro. Estamos juntos para aprofundar as mudanças que fizeram o Brasil sair da sua maior crise e voltar a crescer.

Na próxima sexta-feira anunciarei minha decisão sobre permanecer ou não à frente do Ministério da Fazenda. https://t.co/EUeDBofP4o"
981514429975101440,2018-04-04 12:50:50,04-04-2018 12:50:50,"Como membro do executivo, respeito a independência e autonomia do judiciário e do STF. Eu espero que nos próximos dias o país vire uma página importante e caminhe junto para uma nova etapa da democracia."
981187203589173250,2018-04-03 15:10:33,03-04-2018 15:10:33,AO VIVO: Filiação ao MDB https://t.co/tYlpwDnJEz
981184290426904576,2018-04-03 14:58:59,03-04-2018 14:58:59,"RT @PMDB_Nacional: É hoje! Reforço de peso para o MDB. Bem vindo, @meirelles https://t.co/uDBcOfNEYR"
980921921511583745,2018-04-02 21:36:25,02-04-2018 21:36:25,"O Brasil terá 3 caminhos nesta eleição:

1. Retroceder às ideias que nos levaram para a pior crise da história
2. Apostar no falatório e nas promessas daqueles que dizem que vão fazer
3. Seguir e ampliar a atual política de reformas que fez o país voltar a crescer e gerar emprego https://t.co/XQJmkxZhfK"
980847042049335298,2018-04-02 16:38:52,02-04-2018 16:38:52,Em um curto espaço de tempo tiramos a economia da recessão e colocamos o país nos trilhos. Confira as boas notícias da última semana! https://t.co/uxVVh8C4XJ
980540137582055425,2018-04-01 20:19:21,01-04-2018 20:19:21,Feliz Páscoa! https://t.co/S7UwAqTKbe
979445644967497728,2018-03-29 19:50:13,29-03-2018 19:50:13,https://t.co/pDwcNinFe5
979149830973939712,2018-03-29 00:14:46,29-03-2018 00:14:46,"Muitos pré-candidatos a presidente defendem a continuidade da atual política econômica. Porém, uma coisa é falar e outra, bem diferente, é implementar essa série de medidas que tiraram o Brasil da mais grave crise econômica da sua história. https://t.co/PkRd6C4SHw"
979100813179211776,2018-03-28 20:59:59,28-03-2018 20:59:59,"""O patrimônio da população é preservado pela melhor gestão da companhia. Temos que modernizar nosso modelo de geração de energia elétrica."" - @Estadao https://t.co/U8RDnoaz5X"
978976050309943296,2018-03-28 12:44:13,28-03-2018 12:44:13,"Numa democracia, resolvemos nossas divergências políticas nas eleições, através do debate e do respeito ao resultado eleitoral. O que aconteceu ontem no Paraná foi um atentado contra a liberdade de expressão de um líder político e isso é inadmissível numa democracia"
978758826634641408,2018-03-27 22:21:03,27-03-2018 22:21:03,"Enquanto isso, sigo focado no trabalho no Ministério da Fazenda. Continuarei comprometido a trabalhar pelo Brasil"
978758658917052416,2018-03-27 22:20:23,27-03-2018 22:20:23,"Tomei a decisão de me filiar ao @PMDB_Nacional. É nosso desafio aprofundar as mudanças que tiraram o Brasil da pior crise de nossa história.
Na próxima semana tomarei a decisão se irei ou não me candidatar nas eleições de outubro"
978754349353619456,2018-03-27 22:03:15,27-03-2018 22:03:15,"Coerência é um valor fundamental no debate sobre o futuro do Brasil. É preciso deixar claro o que cada um defende.

Minha linha sempre foi a mesma: estabilidade, controle dos gastos e da inflação, reformas, etc.. Só assim vamos melhorar a renda e os serviços para a população. https://t.co/pCaaq8cFQ1"
978676644054556674,2018-03-27 16:54:29,27-03-2018 16:54:29,"Junto com os avanços da Lei de Governança de Estatais, que determina a nomeação de dirigentes por critérios técnicos, esta é mais uma importante medida que estamos implementando para aumentar a transparência e qualificar a gestão dos bancos públicos. https://t.co/zV64Sw9WrB"
978616783195254784,2018-03-27 12:56:37,27-03-2018 12:56:37,"Bom dia. Participo agora, na sede do @TCUoficial, de debate sobre a privatização da @Eletrobras. Acompanhe ao vivo: https://t.co/NKmScpYIup https://t.co/8o2b44niGf"
978260485870116864,2018-03-26 13:20:49,26-03-2018 13:20:49,"Tive a alegria de participar de um grande encontro, com mais de 5 mil gerentes do Banco do Brasil​ e falar a eles sobre o que acredito ser o papel dos líderes nesse momento de profunda transformação do país.

Foi muito bom estar aí! O Brasil 🇧🇷 conta com vocês. https://t.co/u2qxvjCuFL"
978028587591913472,2018-03-25 21:59:20,25-03-2018 21:59:20,Mais uma semana de trabalho duro. Mais uma semana de excelentes resultados para a economia brasileira. Seguimos avançando! https://t.co/iM2CmkgaXS
977948248198598658,2018-03-25 16:40:06,25-03-2018 16:40:06,https://t.co/IqOgCQbUDH
977687623308374016,2018-03-24 23:24:28,24-03-2018 23:24:28,"O gráfico mostra a evolução na geração de empregos para o mês de fevereiro nos últimos 3 anos. É uma recuperação extraordinária em um curto espaço de tempo.

Números como esse são a prova de que estamos no caminho certo e não podemos nos desviar do trilho. Vamos pra frente! https://t.co/bXSLLbGsxB"
977633304261414912,2018-03-24 19:48:37,24-03-2018 19:48:37,"Participei ontem em Goiana, Pernambuco, de visita à fábrica da Fiat/Jeep. Foi anunciada a abertura de um terceiro turno de produção que vai gerar 2 mil novos postos de trabalho. 

É muito bom ver as empresas e os trabalhadores voltando a acreditar no Brasil. https://t.co/O1t5HhX7OT"
977580092271587328,2018-03-24 16:17:11,24-03-2018 16:17:11,https://t.co/meFgXI2QKn
977281951357915137,2018-03-23 20:32:28,23-03-2018 20:32:28,Acabou de ser divulgado o resultado da geração de empregos de fevereiro. Os #empregos destruídos durante a crise estão sendo recuperados e os resultados serão cada vez melhores ao longo do ano. Vamos em frente! https://t.co/yJKxZv8BBy
977236777932066816,2018-03-23 17:32:58,23-03-2018 17:32:58,"Acompanhei o presidente @MichelTemer na inauguração das etapas 1 e 2 do Projeto de Irrigação do Baixio de Irecê na Bahia. Importante investimento do governo federal que está levando água, empregos e dignidade a milhares de famílias. https://t.co/91DR1AVt5u"
977168400530182144,2018-03-23 13:01:16,23-03-2018 13:01:16,https://t.co/CDObxrjV45
976869184150888449,2018-03-22 17:12:17,22-03-2018 17:12:17,"Durante a reunião do Conselho de Desenvolvimento Econômico e Social mostrei os resultados das reformas que realizamos na economia. Além de terem sido fundamentais para o país sair da sua maior crise, construíram as bases para que o Brasil cresça forte pelos próximos anos. #cdes https://t.co/tak509SlfT"
976811030105001985,2018-03-22 13:21:12,22-03-2018 13:21:12,https://t.co/UFikewt2jp
976610115724902400,2018-03-22 00:02:50,22-03-2018 00:02:50,"""Mostramos dados do (comércio do) Brasil e dos Estados Unidos mostrando que não existia, do lado brasileiro nenhum indício de prática anticompetitiva, nenhum dumping, que é a preocupação norte-americana. É uma ação firme do Brasil, direta, franca."" @OGlobo https://t.co/ZxwfCs0FoI"
976593646324678657,2018-03-21 22:57:24,21-03-2018 22:57:24,No evento do Banco do Brasil tive a grata surpresa de encontrar meu amigo e grande artista brasileiro @IvanLinsOficial. https://t.co/OWr6bb8a9L
976533962494443520,2018-03-21 19:00:14,21-03-2018 19:00:14,https://t.co/8pfqIGdhhL
976479291352416256,2018-03-21 15:22:59,21-03-2018 15:22:59,Participei hoje do grande evento #LIDERA do @BancodoBrasil que reuniu 5700 gestores neste momento de transformações no Brasil e no Banco. A reunião foi um sucesso. Apresentei minha experiência sobre trajetórias profissionais de sucesso e a missão que temos de servir ao país. #BB https://t.co/cv4eyg8w1V
976237019033751552,2018-03-20 23:20:17,20-03-2018 23:20:17,"Participei da posse da nova diretoria da Associação Empresarial de Criciúma, no Sul de Santa Catarina. O setor produtivo catarinense é um exemplo de competitividade e está otimista com a recuperação da nossa economia. As empresas voltaram a investir e a apostar no Brasil. https://t.co/pmSUTvbMQq"
976084555089268736,2018-03-20 13:14:27,20-03-2018 13:14:27,https://t.co/kn08uuGSun
975886091181068289,2018-03-20 00:05:49,20-03-2018 00:05:49,"A Confederação Nacional do Comércio estima um crescimento de 3,5% nas vendas de Páscoa este ano.

A pesquisa destaca também os preços favoráveis da cesta de produtos por conta da baixa inflação e a criação de mais de 10 mil postos de trabalho no período. https://t.co/E8xfzhA9AD"
975856830944555008,2018-03-19 22:09:33,19-03-2018 22:09:33,"Ótimas reuniões esta tarde com os Ministros da Fazenda da África do Sul, Nhlanhla Nene, e do Chile, @FelipeLarrain. Trabalhando juntos pela ampliação das relações comerciais e desenvolvimento de nossos países. #G20 https://t.co/6TzjNaAQBd"
975832913605472263,2018-03-19 20:34:31,19-03-2018 20:34:31,As pessoas têm me perguntado com frequência nos últimos dias a minha opinião sobre os desdobramentos das medidas do governo americano de sobretaxar a importação de aço e alumínio. A resposta no vídeo! https://t.co/5HFLVN0cax
975735447350636551,2018-03-19 14:07:13,19-03-2018 14:07:13,Dando início às atividades do G-20 aqui em Buenos Aires. A primeira reunião com ministros de finanças dos países do grupo foi sobre a situação da Venezuela. Temas como comércio internacional e investidores em infraestrutura serão prioridades na agenda. #G20 https://t.co/eLRnQwYkgd
975502451435556866,2018-03-18 22:41:23,18-03-2018 22:41:23,"Ao longo da sua história, o Brasil viveu sucessivos ""vôos de pato"" na economia, aquele conhecido sobe e desce no crescimento.

Para mudar essa realidade, precisamos de duas coisas:

👉 Manter a atual política econômica
👉 Aprofundar o processo de reformas em curso https://t.co/NWTOZemrv0"
975410756350029824,2018-03-18 16:37:01,18-03-2018 16:37:01,https://t.co/zqJb10YIaz
975149026189479937,2018-03-17 23:16:59,17-03-2018 23:16:59,"O Fórum Econômico Mundial - América Latina, promoveu importantes debates sobre a economia global, desenvolvimento, ameaça do populismo etc. 

Os investidores e países parceiros tem reconhecido os avanços de abertura comercial e modernização da nossa economia.

#la2018 @Wef https://t.co/HhMmI483r0"
975055992441462785,2018-03-17 17:07:18,17-03-2018 17:07:18,Mais uma semana de avanços na economia. Seguimos trabalhando duro para garantir mais crescimento e mais emprego para todos. #BoasNotícias https://t.co/TDorEmaqaB
975013469165637633,2018-03-17 14:18:20,17-03-2018 14:18:20,O agronegócio brasileiro é um exemplo de produtividade e competência. Estive em #Cuiabá esta semana dialogando com esse setor tão importante da nossa economia que deverá bater recordes de produção em 2018. https://t.co/7DUOnDijsh
974282164585074689,2018-03-15 13:52:23,15-03-2018 13:52:23,https://t.co/JGYnrpQnrw
974067239472320513,2018-03-14 23:38:21,14-03-2018 23:38:21,Estou participando da posse da Associação Empresarial de Criciúma (ACIC). Santa Catarina é um estado que tem dado uma grande contribuição para a retomada do crescimento do Brasil. https://t.co/EFmZ9KisFX
973958573431586822,2018-03-14 16:26:33,14-03-2018 16:26:33,Obrigado à equipe do @TwitterBrasil pela oportunidade. Até a próxima!
973951209445969920,2018-03-14 15:57:18,14-03-2018 15:57:18,.@TaiseMuller #pergunteaoMeirelles https://t.co/C9WUaAQin0
973950722822811648,2018-03-14 15:55:22,14-03-2018 15:55:22,Em resposta à pergunta anterior sobre os memes https://t.co/blRTKPVl7f
973950053885890560,2018-03-14 15:52:42,14-03-2018 15:52:42,RT @TheInterceptBr: O senhor gosta dos seus memes? #PergunteAoMeirelles https://t.co/2xdA06oYA3
973947211485794305,2018-03-14 15:41:24,14-03-2018 15:41:24,.@carlos_amoedopa #pergunteaoMeirelles https://t.co/TrKavUbFwb
973946768147795969,2018-03-14 15:39:39,14-03-2018 15:39:39,.@Dread_Joseph #pergunteaoMeirelles https://t.co/ZJFkSvnm9I
973946016796901382,2018-03-14 15:36:40,14-03-2018 15:36:40,.@dioobr #pergunteaoMeirelles https://t.co/yZVmqFa1ug
973945785380495361,2018-03-14 15:35:44,14-03-2018 15:35:44,.@AnaLuciaBnu #pergunteaoMeirelles https://t.co/BXrRIHX1x5
973945428814286848,2018-03-14 15:34:19,14-03-2018 15:34:19,.@JeffeSantos #pergunteaoMeirelles https://t.co/Y3spmCUQvp
973945194457522178,2018-03-14 15:33:24,14-03-2018 15:33:24,.@luizC_pr #pergunteaoMeirelles https://t.co/0pdYjyPKSL
973944939779383296,2018-03-14 15:32:23,14-03-2018 15:32:23,.@dioobr #pergunteaoMeirelles https://t.co/xNtJ2ZAR3z
973944686334406658,2018-03-14 15:31:22,14-03-2018 15:31:22,.@sirmonteiro #pergunteaoMeirelles https://t.co/W7Q9Kvg00s
973944320813404160,2018-03-14 15:29:55,14-03-2018 15:29:55,.@Otavio_TI #pergunteaoMeirelles https://t.co/Njcr9eQPGq
973944150226886657,2018-03-14 15:29:15,14-03-2018 15:29:15,.@ale300carvalho #pergunteaoMeirelles https://t.co/xdHQcPUkrK
973943803890552832,2018-03-14 15:27:52,14-03-2018 15:27:52,.@botts1974 #pergunteaoMeirelles https://t.co/sK9g9HTmZ2
973943527062335488,2018-03-14 15:26:46,14-03-2018 15:26:46,.@victebrito #pergunteaoMeirelles https://t.co/eXxhyyVmC3
973943233679065089,2018-03-14 15:25:36,14-03-2018 15:25:36,.@sirmonteiro #pergunteaoMeirelles https://t.co/7Wu4v4Mxwj
973942878199275521,2018-03-14 15:24:11,14-03-2018 15:24:11,.@ClaudiaBMenezes #pergunteaoMeirelles https://t.co/RdoMTZLPtY
973942632828297216,2018-03-14 15:23:13,14-03-2018 15:23:13,.@jhgborges #pergunteaoMeirelles https://t.co/Os4uu6j3tz
973941664774545408,2018-03-14 15:19:22,14-03-2018 15:19:22,.@Rafaelmoneywize #pergunteaoMeirelles https://t.co/0cMk0LudVv
973941047930867712,2018-03-14 15:16:55,14-03-2018 15:16:55,.@DRFlorianovitz #pergunteaoMeirelles https://t.co/OqvFTu2NuC
973940741251698689,2018-03-14 15:15:42,14-03-2018 15:15:42,.@NinoMayer_ #pergunteaoMeirelles https://t.co/x4hBxH3v04
973931567277060096,2018-03-14 14:39:15,14-03-2018 14:39:15,Acabei de chegar na sede do @TwitterBrasil. Daqui a pouco vou começar a responder às perguntas. Ainda dá tempo de enviar a sua usando a hashtag #PergunteAoMeirelles. https://t.co/cvZTLZChgT
973698973469986816,2018-03-13 23:15:00,13-03-2018 23:15:00,"Já enviou sua pergunta? As respostas, amanhã a partir das 10h30. #PergunteAoMeirelles @TwitterBrasil

https://t.co/zxGBsQ3Wwz"
973308072126042114,2018-03-12 21:21:42,12-03-2018 21:21:42,Na quarta-feira estarei no @TwitterBrasil respondendo às perguntas de vocês. Envie a sua usando a hashtag #PergunteAoMeirelles. Participe! https://t.co/hWokCJ3Tia
973250935869857793,2018-03-12 17:34:39,12-03-2018 17:34:39,"“A retomada é explicada por um conjunto de fatores: inflação baixa, juros no menor patamar histórico, aumento da renda e ligeira reação do mercado de trabalho."" @Estadão - https://t.co/DIVMC0ueeT https://t.co/J5T9ZyXi27"
973219675495596032,2018-03-12 15:30:26,12-03-2018 15:30:26,Estou agora em #Cuiabá participando do Seminário Gazeta Agro. O #agronegócio brasileiro é um exemplo de competitividade e eficiência. Foi um setor fundamental para impulsionar o crescimento e tirar o país da recessão. https://t.co/mva6WfZKZJ
972953263233433600,2018-03-11 21:51:49,11-03-2018 21:51:49,"Defendo uma diminuição de impostos no Brasil. E, o caminho para isso é reduzir a despesa pública. Por isso, aprovamos o Teto de Gastos, reduzimos ao nível de 2009 as despesas controlados pelo Poder Executivo e estamos trabalhando para aprovar as reformas no Congresso. https://t.co/SKqPMySdjK"
972837637227769857,2018-03-11 14:12:21,11-03-2018 14:12:21,https://t.co/XbN8pyURBX
972604148737826819,2018-03-10 22:44:33,10-03-2018 22:44:33,"Depois de 45 anos voltei a vestir a beca em uma formatura do curso de engenharia da POLI - USP, desta vez como patrono da turma. Compartilho com todos este momento de grande emoção e significado. https://t.co/8VZE9FyLOJ"
972529860206882816,2018-03-10 17:49:22,10-03-2018 17:49:22,"A economia brasileira melhora a cada semana e avança na direção que todos nós queremos: inflação baixa, juro baixo, mais crescimento e mais empregos. Seguimos avançando! https://t.co/r6UIOPiWv9"
972480566342897664,2018-03-10 14:33:29,10-03-2018 14:33:29,Encerrada a agenda em NY. Intensos dias de trabalho que certamente contribuirão para ampliar a confiança dos investidores internacionais e aumentar o investimento estrangeiro no Brasil. Missão cumprida! https://t.co/RZxCZtJfMC
972264493530173440,2018-03-10 00:14:53,10-03-2018 00:14:53,https://t.co/h3pzEQRt4W
972112703597801472,2018-03-09 14:11:44,09-03-2018 14:11:44,"Participei, em NY, do ""Seminário de oportunidades de investimento no Brasil"" com a presença de investidores internacionais.

Com a volta do crescimento, há um interesse muito grande em nosso país, especialmente na área de infraestrutura.

Seguimos hoje com intensa agenda. https://t.co/2v2Amd0A6i"
971762567336120320,2018-03-08 15:00:25,08-03-2018 15:00:25,"Cada vez mais teremos mulheres liderando e influenciando o mundo em que vivemos.

Precisamos das suas habilidades, inteligências e sensibilidade.

Parabéns pelo seu dia e obrigado, Mulheres brasileiras!

#DiadaMulher"
971490425528864768,2018-03-07 20:59:01,07-03-2018 20:59:01,"Visitando o pregão da Bolsa de Nova Iorque onde cerca de 30 empresas brasileiras são aqui negociadas.

A recuperação da nossa economia ajuda a alavancar os investimentos nessas companhias que acabam por gerar mais empregos e oportunidades no Brasil. https://t.co/aJAbHAHHoo"
971439608016891906,2018-03-07 17:37:05,07-03-2018 17:37:05,"Iniciando em Nova Iorque uma série de encontros com investidores internacionais.

O investimento, tanto interno como externo, é fundamental neste momento em que o país retoma seu crescimento.

Vou atualizando as novidades por aqui. https://t.co/vVt2oSSAb6"
970753112871985152,2018-03-05 20:09:12,05-03-2018 20:09:12,"A resposta para a pergunta da manchete 👇

Agora, precisamos manter a atual política econômica e seguir mudando as estruturas do país e reduzindo as despesas. Quanto mais aprofundarmos o processo de reformas em curso, mais o país vai crescer.

https://t.co/RUVi9SJrlu"
970697662080192513,2018-03-05 16:28:51,05-03-2018 16:28:51,"Começando a semana em Natal com participação na 34ª Edição do Projeto Motores do Desenvolvimento do Rio Grande do Norte: ""Caminhos Para um Novo Brasil”. https://t.co/iEeotyHISF"
970441923361148929,2018-03-04 23:32:39,04-03-2018 23:32:39,Conheça um pouco da minha trajetória até aqui. Seguimos em frente com o mesmo entusiasmo. https://t.co/K3PTR51M3u
970292511842463745,2018-03-04 13:38:56,04-03-2018 13:38:56,"Com a melhora da economia, o otimismo cresce a cada dia no país. Confira as boas notícias da semana! https://t.co/XATh2mcbm9"
970095445996396544,2018-03-04 00:35:52,04-03-2018 00:35:52,"Honrado em ser o patrono da turma 2017 de engenharia da Politécnica da USP, escola onde também me formei em 1973.

Queridos formandos, sejam muitos felizes e ajudem na construção desse novo Brasil que está em plena transformação. https://t.co/Fni2gNzrC8"
970021959957393408,2018-03-03 19:43:52,03-03-2018 19:43:52,"Não é com frases de efeito que vamos reduzir os impostos no Brasil. É preciso, primeiro, reduzir a despesa pública.

Por isso aprovamos o Teto de Gastos, reduzimos ao nível de 2009 as despesas controladas pelo executivo e estamos lutando para aprovar as reformas no Congresso. https://t.co/IGwB2dYFvB"
969698704549728256,2018-03-02 22:19:21,02-03-2018 22:19:21,"Brasil 🇧🇷

Precisa de:

Mais trabalho e menos discurso

Mais competência e menos improviso

Mais responsabilidade e menos demagogia

Mais união e menos briga política

Mais razão e menos frases bombásticas

Mais austeridade e menos desperdício

Mais sociedade e menos estado"
969635238358994945,2018-03-02 18:07:10,02-03-2018 18:07:10,"Hoje, a partir das 22h, vai ao ar a entrevista que gravei para o programa do @RatinhoDoSBT. Assistam! https://t.co/3SNQmgYdUT"
969600823037751297,2018-03-02 15:50:25,02-03-2018 15:50:25,"A melhor política social é o emprego e a retomada do crescimento econômico está permitindo a recuperação de milhares de postos de trabalho em todos os setores. Para 2018 está prevista a criação de 2,5 milhões de vagas. https://t.co/IrKtgMLdDQ"
969350863268478976,2018-03-01 23:17:10,01-03-2018 23:17:10,"Estive em #Fortaleza para fazer uma palestra. 
Vejo uma consciência cada vez maior na sociedade de que o Brasil não vai se desenvolver com mágicas e frases de efeito. As pessoas querem discutir desafios de forma realista e trabalhar junto na busca de soluções.
Vamos em frente! https://t.co/CN6k4BPdDr"
969214687555608576,2018-03-01 14:16:03,01-03-2018 14:16:03,"Com a divulgação do resultado do PIB de 2017, o Brasil confirma a saída da pior recessão da sua história. 

Voltamos a crescer porque mudamos a direção da política econômica e iniciamos um intenso processo de reformas estruturais e de aumento de produtividade na economia. https://t.co/wd3p2ebjnZ"
969006645748682752,2018-03-01 00:29:22,01-03-2018 00:29:22,"Relatório elaborado pela OCDE, organização internacional que reúne 35 países, confirma o que temos dito: precisamos seguir no caminho das reformas para crescer com mais força.

Na minha fala, citei um exemplo emblemático e o que temos feito para aumentar a produtividade do país. https://t.co/3EsutpM94Q"
968504368109678592,2018-02-27 15:13:29,27-02-2018 15:13:29,"Resultados animadores para um setor da economia que vinha de anos muito difíceis e de forte queda na produção.

Se em 2017 a indústria cresceu 2,5%, a projeção para 2018 é de um crescimento ainda mais robusto, acompanhado da geração de milhares de empregos.

Seguimos avançando! https://t.co/XfC6JzXrF6"
968260549812383746,2018-02-26 23:04:39,26-02-2018 23:04:39,"A previsão é de que o investimento estrangeiro no Brasil seja 15% maior em 2018 comparado a 2017.

O resultado de janeiro já foi muito superior às projeções dos técnicos da área econômica.

Seguimos avançando! https://t.co/PdsvmcSr1j"
968220140033724423,2018-02-26 20:24:04,26-02-2018 20:24:04,Algumas convicções que tenho sobre o nosso trabalho na economia e as escolhas que o Brasil precisa fazer para se tornar o país que todos nós sonhamos. https://t.co/8vz0a5FllA
968168767501946881,2018-02-26 16:59:56,26-02-2018 16:59:56,Segue subindo a previsão do mercado para o crescimento do PIB em 2018 enquanto a estimativa para a inflação segue caindo. https://t.co/f3dWC2Mhg8
