id,datetime,created_at,text
974637024656445440,2018-03-16 13:22:29,16-03-2018 13:22:29,O produtor rural e a fusão dos ministérios da Agricultura e Meio Ambiente proposto por Jair Bolsonaro. https://t.co/yP2QGHOmmq
974432990267928577,2018-03-15 23:51:43,15-03-2018 23:51:43,Grato pela consideração!!! 👍🏻 https://t.co/F3Epnzwfww
974375502290083842,2018-03-15 20:03:17,15-03-2018 20:03:17,"A desonestidade de alguns beira o absurdo. Digo ""campo de refugiados"", eles traduzem ""campo de concentração."" https://t.co/Rl9XjVvTls"
974364420028747778,2018-03-15 19:19:15,15-03-2018 19:19:15,TV ESTADÃO: https://t.co/nDooLLByQZ
974036688648491008,2018-03-14 21:36:57,14-03-2018 21:36:57,Mais um dia recebendo pessoas de todo o nosso Brasil. Muito obrigado pela consideração! 👍🏻 https://t.co/pjObzQjibt
973880465991008256,2018-03-14 11:16:11,14-03-2018 11:16:11,"A fusão dos ministérios da Agricultura e Meio Ambiente coloca um fim na indústria das multas, bem como leva harmonia ao campo. Vale lembrar que seu titular seria indicado pelas entidades dos produtores."
973856348076158976,2018-03-14 09:40:21,14-03-2018 09:40:21,"Assista a completa transmissão, que foi feita ao vivo, em nosso canal no youtube (Jair Bolsonaro). https://t.co/n2QE7Amn5P"
973550860394524673,2018-03-13 13:26:27,13-03-2018 13:26:27,RT @CarlosBolsonaro: A linha econômica aos olhos de Paulo Guedes. https://t.co/zmfxj5OTOR
973547101136277510,2018-03-13 13:11:31,13-03-2018 13:11:31,"- Traficantes ditam normas na escola.

- ""Fumar maconha, aqui não!""

- O Brasil tem jeito? Como? Comente: https://t.co/GlBdgkQ6xq"
973526651157073920,2018-03-13 11:50:15,13-03-2018 11:50:15,1.000.000 (grato pela consideração)! https://t.co/FHheOZNm9w
973265329534226434,2018-03-12 18:31:51,12-03-2018 18:31:51,Valeu 👍🏻.
973261702950260740,2018-03-12 18:17:26,12-03-2018 18:17:26,sobre* 👍
973255816081002496,2018-03-12 17:54:03,12-03-2018 17:54:03,"Com a descentralização, são 3 coelhos numa cajadada só: seca mais uma fonte de corrupção, fruto da relação promíscua entre as esferas Federal, Estadual e Municipal que o atual modelo causa; efetividade no combate aos problemas de cada região; governabilidade sem o toma lá, dá cá."
973255694160973824,2018-03-12 17:53:34,12-03-2018 17:53:34,"Ninguém conhece melhor os problemas de uma cidade do que aqueles que nela vivem, por isso é necessário descentralizar o poder que hoje se concentra em Brasília, de modo que governos e prefeituras tenham mais autonomia sob os recursos destinados."
972893780855721984,2018-03-11 17:55:27,11-03-2018 17:55:27,"Fizemos hoje (11/03/2018), com @FlavioBolsonaro ,uma transmissão ao vivo com alguns temas desta semana: O Sistema não admite Bolsonaro. Assista: https://t.co/znxmc1PHN8"
972593803889651712,2018-03-10 22:03:27,10-03-2018 22:03:27,"Passagem, à noite, por Monte Sião/MG. https://t.co/8APZITg7rC"
972036529085452288,2018-03-09 09:09:02,09-03-2018 09:09:02,Campinas-SP e Pouso Alegre-MG. (08/03/2018)🇧🇷 https://t.co/tk6kWtwP6t
971737781176332288,2018-03-08 13:21:55,08-03-2018 13:21:55,Um forte abraço a todas as Mulheres de todo o Brasil! https://t.co/XP9uf33PkB
971724719325155329,2018-03-08 12:30:01,08-03-2018 12:30:01,Chegada agora em Campinas/SP destino MG. https://t.co/CpUcxuS7UX
971475532717133825,2018-03-07 19:59:50,07-03-2018 19:59:50,Chegada ao gabinete em Brasília: https://t.co/97vHIPI1xi
971456948607619072,2018-03-07 18:46:00,07-03-2018 18:46:00,"RT @augustosnunes: A UnB agora forma bestas quadradas em História e Português
https://t.co/R0aHwHp0GO"
971456726733115392,2018-03-07 18:45:07,07-03-2018 18:45:07,"Constatamos em nossa viagem à Asia a importância que eles dão à Ciência e Tecnologia. Com a palavra o Astronauta Marcos Pontes ,Tenente-Coronel da Aeronáutica. https://t.co/on2DzaZNab"
971364614024912896,2018-03-07 12:39:05,07-03-2018 12:39:05,General Heleno e a candidatura Jair Bolsonaro. https://t.co/hr3oMw8Neh
971164838188773376,2018-03-06 23:25:15,06-03-2018 23:25:15,Pesquisa Eleições Presidenciais 2018. https://t.co/ePzaY96Rvr
970808819625484288,2018-03-05 23:50:34,05-03-2018 23:50:34,"Temos buscado nomes qualificados para compor nosso time, que será bem menor, antes de qualquer resultado. Na prática, é a garantia de uma equipe comprometida com os interesses da nação e não com partidos políticos, que é o que tem mantido o Brasil na lama nos últimos governos."
970685251579203584,2018-03-05 15:39:33,05-03-2018 15:39:33,"Privatizações são bem vindas, mas vou além: algumas de nossas estatais precisam ser extintas!"
970666824835784704,2018-03-05 14:26:19,05-03-2018 14:26:19,"Nossa passagem por Israel, Estados Unidos, Japão, Coreia do Sul e Taiwan tem deixado cada vez mais claro o norte que queremos para o nosso Brasil, algo bem diferente do que foram os governos anteriores, simpáticos a regimes comunistas, fiéis e adestrados pelo Foro de São Paulo."
970604173904490496,2018-03-05 10:17:22,05-03-2018 10:17:22,Obrigado Salvador! Um grande abraço Bahia. https://t.co/D5L4weYX74
970602403350351878,2018-03-05 10:10:20,05-03-2018 10:10:20,Padre Sizo de Mata Grande/AL fala de Jair Bolsonaro e política nacional. https://t.co/aio9hdPQhf
970328909244977153,2018-03-04 16:03:34,04-03-2018 16:03:34,Pequeno resumo sobre nossa passagem por Taiwan. Um abraço a todos! https://t.co/jBsorJBVo0
970065451438002176,2018-03-03 22:36:41,03-03-2018 22:36:41,Conexão Dubai. Obrigado!!!! https://t.co/pR7fWRIpce
969516833849016320,2018-03-02 10:16:40,02-03-2018 10:16:40,"Antes de partirmos, uma agradável reunião agora com Brasileiros em Taiwan: https://t.co/VABsSZCACC"
969516810386030592,2018-03-02 10:16:35,02-03-2018 10:16:35,"RT @RenovaMidia: O deputado federal, Jair Bolsonaro, processou criminalmente Ciro Gomes por calúnia e injúria após declarações durante entr…"
969500886102716416,2018-03-02 09:13:18,02-03-2018 09:13:18,"O dia em Taiwan - motores da prosperidade, tecnologia, inovação e educação! https://t.co/nj3Ag3E0G2"
969375516594651136,2018-03-02 00:55:07,02-03-2018 00:55:07,O estrago que a esquerda fez  na Educação. https://t.co/chnalMlH5F
969373247262347264,2018-03-02 00:46:06,02-03-2018 00:46:06,"RT @FlavioBolsonaro: Cada um deve ser feliz como bem entender, ninguém tem nada a ver com isso. Mas deixem nossas crianças em paz!
Não à id…"
969157326409117696,2018-03-01 10:28:07,01-03-2018 10:28:07,"Passagem na Coréia do Sul: pesquisas, desenvolvimento, compromisso e seriedade. Temos tudo para somar com grandes nações que não somente com o viés ideológico habitual. Rumar contra a direção do Foro de SP, que nos amarra e impede de termos a dimensão que realmente merecemos! https://t.co/2sDmYhKwQm"
969049942600794113,2018-03-01 03:21:25,01-03-2018 03:21:25,"RT @BolsonaroSP: 🇰🇷PASSAGEM PELA COREIA DO SUL 🇰🇷

Algumas de nossas atividades na Coreia ao som da música local Arirang. Mais um surpreend…"
969029433523806208,2018-03-01 01:59:55,01-03-2018 01:59:55,O até breve do General Mourão (editado). https://t.co/plf9Ll02o2
968956062182211585,2018-02-28 21:08:22,28-02-2018 21:08:22,"Na Zona Desmilitarizada da Coreia - um dos lugares de maior tensão no mundo - em visita à Casa da Liberdade, local criado para sediar reuniões relacionadas às Coreias do Sul e do Norte. Ao fundo, um soldado norte coreano observa. https://t.co/3RvWHahMGo"
968953214895665152,2018-02-28 20:57:03,28-02-2018 20:57:03,Senador Magno Malta recomenda FHC comprar um pijama após criticar Bolsonaro. https://t.co/3TjDGrHZv3
968945515739078656,2018-02-28 20:26:27,28-02-2018 20:26:27,"Um dos principais focos da violência é a corrupção. Criar ministério, longe de combatê-la, recrudesce."
968939135472779264,2018-02-28 20:01:06,28-02-2018 20:01:06,- PESQUISA ELEIÇÕES PRESIDENCIAIS 2018. https://t.co/mb5hLLNxYM
968798105813491713,2018-02-28 10:40:42,28-02-2018 10:40:42,"RT @BolsonaroSP: AMPLIANDO CONHECIMENTOS E ESTREITANDO RELAÇÕES

1-Fronteira da Coréia do Sul com a do Norte
2-Almoço c/Comitê Parlamentar…"
968797422678827008,2018-02-28 10:37:59,28-02-2018 10:37:59,Eis o que digo: https://t.co/Fo6iJticGD
968796268209217536,2018-02-28 10:33:24,28-02-2018 10:33:24,"Coréia do Sul lidera mundialmente o investimento em pesquisas e desenvolvimento de projetos (startups), enquanto que os mesmos setores no Brasil em simpósios de como fazer sexo anal sem sentir dor. Se depender de mim, a prioridade e seriedade terão outro direcionamento em breve. https://t.co/8AklKqaNIA"
968699470618746880,2018-02-28 04:08:46,28-02-2018 04:08:46,"- Coréia do Sul x Coréia do Norte.
- um só povo, duas ideologias.
- com @BolsonaroSP @FlavioBolsonaro  e @CarlosBolsonaro https://t.co/zZASSxDSaH"
968673969409875969,2018-02-28 02:27:26,28-02-2018 02:27:26,SBT e o Voto Impresso: O TSE tem a obrigação de garantir eleições transparentes e confiáveis. https://t.co/ouxb2C27Pl
968594100910895105,2018-02-27 21:10:03,27-02-2018 21:10:03,"- FHC: “Bolsonaro não tem pensamento liberal, não sei se tem até pensamento!”https://t.co/8Obsy8KWDp

- Jair Bolsonaro:”FHC é tão obstinado pela liberação das drogas que teve seu cérebro, se que ainda tem, deslocado para o intestino grosso”"
968421839746854912,2018-02-27 09:45:33,27-02-2018 09:45:33,Cada dia uma surpresa bacana! 👍🏻😀 https://t.co/X8UHRGs4ia
968394663773331457,2018-02-27 07:57:34,27-02-2018 07:57:34,"A Globo sabe que armas salvam vidas. A Globo, por poder, negou a verdade sobre o período militar (1964 a 1985).
A TV Globo nasceu em 1965 (ditadura?). Hoje, armas nas mãos do povo, podem nos livrar de uma ditadura (vide Venezuela). Oh, Globo, quanta desonra! https://t.co/1nHzUPRtv3"
968205620594683904,2018-02-26 19:26:22,26-02-2018 19:26:22,"- @BolsonaroSP , em nome da Família Bolsonaro fala sobre o Caso @gusttavo_lima . https://t.co/310Pf6yikR"
968110109732646913,2018-02-26 13:06:51,26-02-2018 13:06:51,- Um minuto desta segunda-feira no Japão. https://t.co/Y9Ta8glbVG
968037524382785537,2018-02-26 08:18:25,26-02-2018 08:18:25,"- Depois de Hamamatsu, Bolsonaro é recebido como “ídolo” em Oizumi. https://t.co/8BteZyEyKk"
967842000530583557,2018-02-25 19:21:29,25-02-2018 19:21:29,"- Teatro Fashion Mall, Rio/RJ, 24 de fevereiro de 2018.
- Enquete: Presidente da República. https://t.co/GjtJAmDRwK"
967725456379150336,2018-02-25 11:38:22,25-02-2018 11:38:22,Hamamatsu / Oizumi (Japão). https://t.co/w0O4xqjKgM
967522764633513984,2018-02-24 22:12:57,24-02-2018 22:12:57,"- Major Vitor Hugo e Andreia em Goiás. 
- A juventude e o futuro do Brasil. https://t.co/k1UwoQbZB7"
967167978860003328,2018-02-23 22:43:09,23-02-2018 22:43:09,"Sou contra a criação de qualquer outro Ministério, contudo o possível surgimento da Segurança somente teria alguma lógica se Governo nomeasse para a Defesa um Oficial-General de 4 estrelas (último posto)."
967144875907956737,2018-02-23 21:11:21,23-02-2018 21:11:21,"-Idoso toma arma de assaltante e é preso no Paraná. Na ação o marginal fere o filho do idoso. O idoso não foi para Audiência de Custódia. Se fosse o contrário, o bandido já estaria solto. Vamos mudar isso? https://t.co/GvPLwHlGIY"
967088212991725568,2018-02-23 17:26:12,23-02-2018 17:26:12,"Quando falamos de educação de qualidade, não estamos tratando apenas de investimentos, mas da aplicação correta destes, além da desintoxicação do ensino, que tem sido usado para formação de militância partidária. Isso é decisivo para o Brasil voltar aos trilhos do conhecimento!"
967055102338052096,2018-02-23 15:14:38,23-02-2018 15:14:38,O único golpe real é contra a população brasileira. https://t.co/Wc8oeDRwiX
967045852635148288,2018-02-23 14:37:52,23-02-2018 14:37:52,"Nossa ida à Ásia demonstra nosso desejo de darmos novas e boas referências aos nossos jovens e ao Brasil. Esperamos voltar com mais ideias em favor do crescimento do nosso país, priorizando a educação na base, o desenvolvimento, o respeito ao professor e a qualificação do aluno."
967045576213712897,2018-02-23 14:36:46,23-02-2018 14:36:46,"Com controle do pensamento, índices bastante duvidosos, manipulados e ausência em rankings reconhecidos, Cuba sempre foi a referência do PT, PMDB, PSDB, PSOL, PCdoB e toda a esquerda que dominou o país nas últimas décadas, o que reflete bem nossa atual situação."
966703548934303744,2018-02-22 15:57:41,22-02-2018 15:57:41,"- Lula: ""Temer quer os eleitores de Bolsonaro.""

- Esses 2 indivíduos ainda falam em candidaturas... https://t.co/VD7JSTytVc"
966449200501272578,2018-02-21 23:06:59,21-02-2018 23:06:59,"RT @conexaopolitica: BRASIL: Família Bolsonaro viajará para a Ásia em busca de soluções para a educação

https://t.co/z4eazQCh5P"
966447257364123648,2018-02-21 22:59:16,21-02-2018 22:59:16,Obrigado Belém do Pará! https://t.co/c4IJ8Ilw9k
966338701122031617,2018-02-21 15:47:54,21-02-2018 15:47:54,"- General Heleno e a política nacional.
- Porque Jair Bolsonaro. https://t.co/WCC3Vacimq"
966271664236498945,2018-02-21 11:21:31,21-02-2018 11:21:31,Origem da impunidade. https://t.co/uJXa0a4nFe
965913996955090944,2018-02-20 11:40:17,20-02-2018 11:40:17,- Intervenção: https://t.co/57HtNqBFdL
965638358331424769,2018-02-19 17:24:59,19-02-2018 17:24:59,"DIREITO DE TENTAR. Dê sua opinião, ela é importante para todos nós. https://t.co/TsCse9bpNA"
965638286747275264,2018-02-19 17:24:42,19-02-2018 17:24:42,"RT @W2Caetano: ''Que doutrinação, o Quê! Isso não existe. É Teoria da Conspiração...''

Professor é Flagrado dizendo que Mulheres perderão…"
965622788173238272,2018-02-19 16:23:07,19-02-2018 16:23:07,RT @CarlosBolsonaro: Tem que ser muito canalha para dizer que a migração de votos de Lula para Bolsonaro se daria porque pensam iguais. Há…
965373388377219073,2018-02-18 23:52:06,18-02-2018 23:52:06,Mas e o “gópi”? Sem falar das negociações com o PSDB. Não há novidade alguma nesse tabuleiro do sistema! https://t.co/KaLirHqrTe
965373032117174273,2018-02-18 23:50:41,18-02-2018 23:50:41,Obrigado Maranguape. Um abraço Ceará. Imagens da carreata: André Fernandes. https://t.co/uqcB1Rl5kw
965370062919143424,2018-02-18 23:38:53,18-02-2018 23:38:53,Para descontrair um pouco! 👍🏻 https://t.co/FSpDlGjbev
965211376905019392,2018-02-18 13:08:19,18-02-2018 13:08:19,"Esta intervenção deve ser ampla, geral e irrestrita sem pirotecnias. https://t.co/VLUJzcBgKd"
965204361096892416,2018-02-18 12:40:26,18-02-2018 12:40:26,RT @CarlosBolsonaro: Este jogo de desinformação dos mau caracteres somente mostra que o único intuito destes é denegrir as únicas pessoas q…
965200442887196672,2018-02-18 12:24:52,18-02-2018 12:24:52,"- Por que o Paraguai cresce, em média, 7%/ano?

- Seus ministros são todos técnicos, sem indicações políticas,

- Energia barata (Itaipu);

- Sem burocracia, desregulamentação;

- Impostos baixos; ...

- Assista: https://t.co/KMAMgTKdCA"
965196835722792960,2018-02-18 12:10:32,18-02-2018 12:10:32,“O exemplo tem que vir de cima. Logo deveria Temer e Ministros envolvidos em corrupção afastarem-se do Poder para que a faxina tenha legitimidade!” https://t.co/9ovUSqWYUF
964924604518150144,2018-02-17 18:08:47,17-02-2018 18:08:47,Pequeno resumo de nossa chegada em mais de 20 aeroportos nas 5 Regiões do Brasil. Cada dia passado a responsabilidade aumenta! Obrigado a todos pela grande consideração! 🇧🇷 https://t.co/30BQ3hZuVQ
964850019907010560,2018-02-17 13:12:25,17-02-2018 13:12:25,"- General Heleno e como deveria ser uma Intervenção para valer.
- Jair Bolsonaro: ""O primeiro ato, se Temer tivesse autoridade moral, seria substituir o atual Ministro da Defesa, que além de comunista, é desarmamentista."" https://t.co/mGotyHQ68A"
964673066646343681,2018-02-17 01:29:16,17-02-2018 01:29:16,"Sem mudarmos as Leis, que protegem os marginais, essa Intervenção será apenas um remendo. Jair Bolsonaro. https://t.co/82ieoCL92d"
964236996485971980,2018-02-15 20:36:29,15-02-2018 20:36:29,"Paulo Freire descreve Paulo Freire, o atual patrono da educação brasileira. Tente entender algum sentido no confesso admirador de Karl Marx e perceba porque nossa educação está propositalmente um caos para dominar a desejada massa. https://t.co/OzlXUFoGBx"
964217823408152579,2018-02-15 19:20:18,15-02-2018 19:20:18,"Quem assumir em 2019 terá o grande desafio de acabar com o avançado processo de formação de militantes e massa de manobra implementado pela esquerda para o aumento de seu poder e controle. Quando nossa prioridade for o conhecimento, aí sim teremos a garantia de um futuro melhor! https://t.co/iqueCqWYMk"
964217005111947264,2018-02-15 19:17:02,15-02-2018 19:17:02,Link da entrevista com @moura_101 . https://t.co/HVhcLx8WI2
964189269484101632,2018-02-15 17:26:50,15-02-2018 17:26:50,RT @moura_101: Bolsonaro x Nando Moura - ENTREVISTA. https://t.co/0x7MWUOJrJ via @YouTube
963930721101537280,2018-02-15 00:19:27,15-02-2018 00:19:27,"Por @HeitorFreireCE *Emocionante carreata em *Quixadá*, sertão central do estado. O Ceará, o Nordeste, o Brasil acordou!! Antes conhecido como “curral eleitoral” da esquerda, agora um grande centro e difusor de ideais da direita e dos conservadores de todo País! https://t.co/jHaA35EdUg"
963755702517977088,2018-02-14 12:43:59,14-02-2018 12:43:59,"Ou se radicaliza no combate ao crime, ou o desabastecimento baterá em nossas portas. https://t.co/3LsfX50tV7"
963701711230722048,2018-02-14 09:09:27,14-02-2018 09:09:27,"O @alexandregarcia passa um sabão na cara do mentiroso Lauro Jardim. ""Metralhar a Rocinha."" O Globo quis jogar os humildes contra Bolsonaro. NÃO DEU CERTO. https://t.co/CMs5WN56yS"
963518714577608704,2018-02-13 21:02:17,13-02-2018 21:02:17,"RT @jornalhoraextra: Associação de Judeus sai em Defesa de Jair Bolsonaro -
Por Marina Remy @marinacremy https://t.co/vn13oP2RGH https://t.…"
963509470834954240,2018-02-13 20:25:33,13-02-2018 20:25:33,Siga-nos em nossas redes sociais! Um forte abraço! https://t.co/Xz4Bbfi4M9
963417243915866113,2018-02-13 14:19:05,13-02-2018 14:19:05,"Pela primeira vez, no Brasil, um pré-candidato tem apoio espontâneo de seus simpatizantes. https://t.co/x3y8eI8XOT"
963118551837048833,2018-02-12 18:32:11,12-02-2018 18:32:11,RT @CarlosBolsonaro: Quem que eles querem que pague? Adivinhe! https://t.co/GcQudvs4Ww
963118458987864065,2018-02-12 18:31:49,12-02-2018 18:31:49,"RT @BolsonaroSP: MACRI TB QUER DAR CARTA BRANCA P/ POLICIAL N MORRER NA ARGENTINA

@mauriciomacri enviou p parlamento projeto igual ao d JB…"
963028917824221184,2018-02-12 12:36:00,12-02-2018 12:36:00,"- Obrigado Cruz Alta.

- Um abraço Rio Grande do Sul. https://t.co/JsyvHGXkZH"
962859098759946240,2018-02-12 01:21:12,12-02-2018 01:21:12,"""Metralhar"" a Rocinha. O terrorismo de Lauro Jardim/O Globo. https://t.co/wOPWkqRC1q"
962696687511883776,2018-02-11 14:35:50,11-02-2018 14:35:50,"Entenda, em 1 minuto, os apoios e as composições políticas. https://t.co/OsLdwWGb6q"
962306452873535493,2018-02-10 12:45:11,10-02-2018 12:45:11,"Leis, normas e diretrizes que colocam todos os cidadãos cada dia mais vulneráveis à violência. Somente transformando a cultura da defesa de direitos humanos que defende somente os direitos de quem não era para ter direito é que começaremos o verdadeiro crescimento de nosso país."
961935208823091200,2018-02-09 12:10:00,09-02-2018 12:10:00,Na semana passada chegamos aos mesmos 900.000 seguidores no twitter. Nesta data ultrapassamos esta marca também no instagram. Grato a todos pela consideração! https://t.co/Ew803FrUcp
961709361356779526,2018-02-08 21:12:34,08-02-2018 21:12:34,Os melhores textos com análises precisas sobre a atual conjuntura política do Brasil que tenho lido foram escritos por alunos ou admiradores de @OdeCarvalho. Claro que não é coincidência! O que ele tem feito até hoje no campo cultural nenhum grupo foi capaz de fazer em décadas.
961669475111194626,2018-02-08 18:34:04,08-02-2018 18:34:04,Chegada em Dourados-Mato Grosso do Sul. Mais um dos muitos combustíveis de nossa energia! Obrigado a todos! Mais compromissos agora na região! 🇧🇷🇧🇷🇧🇷👍🏻 https://t.co/tF24CM1bvM
961377576114630657,2018-02-07 23:14:10,07-02-2018 23:14:10,"Chegada em Cascavel-PR, encontro e conversa com produtores e imprensa local. Muito obrigado a todos pela consideração. Em direção à Dourados - MS, chegando no aeroporto dia 08/02/2018 (quinta-feira) às 14:30. 👍🏻 com @BolsonaroSP https://t.co/DkTzp9as11"
961252633653731328,2018-02-07 14:57:41,07-02-2018 14:57:41,RT @BlogDoPim: Assista à íntegra da minha entrevista com Jair Bolsonaro para O Antagonista. https://t.co/pGyNoDUI1K
961051679511797760,2018-02-07 01:39:10,07-02-2018 01:39:10,Estaremos nesta quarta-feira (7 de fevereiro) Em Cascavél / PR. Com @BolsonaroSP https://t.co/0JiaMwvtPS
960889898998919168,2018-02-06 14:56:19,06-02-2018 14:56:19,"Essa ação, no mínimo suspeita entre TSE e MP para derrubar o Voto Impresso, fará com que o Sistema eleja o futuro presidente do Brasil em outubro. O Datafolha, manipulando os números, dará credibilidade à fraude. https://t.co/D5wOGyCEoJ"
960840026824364032,2018-02-06 11:38:08,06-02-2018 11:38:08,Entrevista com @BlogDoPim no @o_antagonista : https://t.co/j5IxVmmLhR
960683028044447744,2018-02-06 01:14:17,06-02-2018 01:14:17,#EleicoesSemVotoImpressoÉFraude
960674006402772992,2018-02-06 00:38:26,06-02-2018 00:38:26,RT @CarlosBolsonaro: Bolsonaro - histórico e futuras atitudes quanto ao voto impresso. https://t.co/lFNw2F0zwz
960649744707215361,2018-02-05 23:02:01,05-02-2018 23:02:01,"Acabamos de gravar uma RADICAL entrevista para o @moura_101 em seu canal no youtube. Em breve, assim que disponível, publicaremos o link. Um abraço a todos! https://t.co/G3R89K9tee"
960546937673060352,2018-02-05 16:13:30,05-02-2018 16:13:30,"RT @DudaNagle: Já está no ar!!! @jairbolsonaro no #canalledanagle @LedaNagle 
Com a palavra Jair Bolsonaro. https://t.co/OSlfz8zu7S via @Yo…"
960479066099888128,2018-02-05 11:43:48,05-02-2018 11:43:48,"RT @BolsonaroSP: JAIR BOLSONARO NA JOVEM PAN AO VIVO. É daqui a pouco. Acompanhe pelo youtube no canal do Pânico:

https://t.co/zdOIgLL7CA…"
960186249742114816,2018-02-04 16:20:15,04-02-2018 16:20:15,SISTEMA: parte da grande mídia em defesa do “centro” pela “governabilidade”. https://t.co/qSwuYRuClT
959917368251121665,2018-02-03 22:31:49,03-02-2018 22:31:49,"Há pouco no Calçadão da Barra da Tijuca (Rio-RJ). Um abraço, garotada. https://t.co/buIP7KnCLC"
959866756234964993,2018-02-03 19:10:42,03-02-2018 19:10:42,Pode-se dividir o Poder dentro de uma legitimidade democrática? https://t.co/YGV8FqmGkR
959828897532727296,2018-02-03 16:40:16,03-02-2018 16:40:16,"- Morador de Fortaleza/CE tem irmã baleada, e desabafa sobre a violência e políticos. https://t.co/eYPePdUqG7"
959523580701798400,2018-02-02 20:27:03,02-02-2018 20:27:03,"Gravei programa com a respeitada jornalista @LedaNagle , que irá ao ar em seu canal no youtube, na noite desta segunda-feira (05/02/18). Nesta foto estou com meu filho, que me acompanhou, @bolsonarosp e ela com o seu, o jovem e bacana ator @DudaNagle . https://t.co/4Pj6T12f1T"
959418942954631169,2018-02-02 13:31:15,02-02-2018 13:31:15,Controle da internet e regulação da mídia: https://t.co/JcN49DsEzM
959207330809307136,2018-02-01 23:30:23,01-02-2018 23:30:23,Agradeço a todos pela consideração! https://t.co/1ex8I2ff40
959075796869697537,2018-02-01 14:47:43,01-02-2018 14:47:43,"- UPP Cidade de Deus/Rio/RJ.
- Jair Bolsonaro: ""os Policiais necessitam de retaguarda jurídica para combater a criminalidade."" Com @CarlosBolsonaro https://t.co/Fz34GAEpa5"
959017217374466048,2018-02-01 10:54:56,01-02-2018 10:54:56,"Diretor do Datafolha: ""a inelegibilidade de Lula aprofunda a crise democrática."" Folha de São Paulo e Datafolha seriam puxadinhos do PT e do sistema? Uma excelente análise. https://t.co/2uEYucARqB"
958825321876275200,2018-01-31 22:12:25,31-01-2018 22:12:25,RT @benebarbosa_mvb: O que o Data Folha fez com @jairbolsonaro foi DESONESTIDADE pura e isso é indiscutível. Mas lembram o que o mesmo inst…
958824887165972480,2018-01-31 22:10:41,31-01-2018 22:10:41,Silas Malafaia e a desonestidade do Datafolha. https://t.co/V5qRibwtlp
958813237515993088,2018-01-31 21:24:24,31-01-2018 21:24:24,General Mourão despede-se da Brigada Paraquedista. Com @CarlosBolsonaro e @BolsonaroSP https://t.co/0LY32oGPRP
958502369204948993,2018-01-31 00:49:07,31-01-2018 00:49:07,https://t.co/lN3kC0MPsf
958442916371865600,2018-01-30 20:52:52,30-01-2018 20:52:52,"O melhor economista do Brasil aderiu a Jair Bolsonaro. Conservadores nos costumes e liberais na economia, um casamento perfeito! https://t.co/be7vXM776L"
